inputs,aspects,sentiment
"O apartamento que fiquei era enorme,com sala,quarto ,dois closets e cozinha.",apartamento,1.0
"Ótimo preço e pertinho do aeroporto e com serviço de transfer gratuito do aeroporto ao hotel, o que é até bom porque dependendo do horário que se chega, os taxistas são um pouco resistentes em levá-lo.",aeroporto,1.0
"O atendimento da recepção foi muito gentil e muito prático , o café da manhã delicioso e a localização muito boa.",café da manhã,1.0
"Adorei este Hotel um atendimento excelente principlamente porque falam quase todo português, as recepcionistas ajudaram-nos para nos guiar na confusão que são as linhas de metro, e indicaram-nos todos os lugares que vale a pena ver.",hotel,1.0
"Se confundiram com as reservas que fizemos através do booking, mas logo arrumaram outro quarto.",No aspect,
A vista do topo da torre Eifel é imperdivel.,No aspect,
"Muito conservado e com limpeza e manutenção nota 10, os quartos são enormes para o padrão NY.",quarto,1.0
A limpeza razoável.,limpeza,0.0
"Hotel muito aconchegante, apesar de não ser novo, muito próximo do metrô, rua de rennes com excelente comércio, apesar de muito movimentada.",rua,1.0
"Péssimo atendimento, sem wifi, quartos sujos, cobranças indevidas e muito mais!!",quarto,-1.0
"Não tem elevador, você terá que subir com suas malas pela escada e sem ajuda de nenhum funcionário.",escada,0.0
Room Tip: Escolher apartamento a partir do 15 para aproveitar a vista.,apartamento,0.0
Passei um frio infernal e nem cobertores adequados o quarto tinha.,No aspect,
"O quarto é ótimo, limpo, serviço de quarto bom!",serviço de quarto,1.0
Ficamos num apartamento de 2 quartos.,apartamento,0.0
"Ficamos alojados no 5o. andar, sem elevador e sem auxílio de funcionários para transportar as bagagens.",elevador,-1.0
Atendimento muito simpático na recepção e por todos os funcionários.,atendimento,1.0
Conta com uma estação de metrô na rua.,rua,0.0
Sempre fui bem atendido aqui.,No aspect,
"Normalmente gostamos de hospedar em lugares diferentes,mas neste voltaríamos novamente.",No aspect,
"Buffet de café da manhã super completo,quarto bem limpo e confortável,porém a localização é muito movimentada (não há barulho no quarto) e o movimento no térre do hotel faz lembrar uma rodoviária.",rodoviária,0.0
Café da manhã incluso e muito bom.,No aspect,
"Inclusive pelo quarto muito bom e, last but not least, a Stephanie, que é brasileira e esta na concierge.",quarto,1.0
Encarei por conta de uma promoção da TAM e por isso não posso avaliar o quesito preço.,preço,0.0
Hotel muito confortável e agradável.,No aspect,
"Próximo de tudo, tem tambem um metro na esquina, chegamos cedo, antes do horario de check-in, mas deixamos as malas e qdo voltamos , ainda antes do horario, nosso quarto ja estava pronto, quarto com um bom tamanho, limpo e funcionários muito atenciosos, cafe da manha simples mas bom,excelente custo/benefício.",quarto,1.0
Estive com meu marido em fevereiro deste ano e pretendo voltar.,No aspect,
"Mas foi muito bom mesmo assim, vale a pena e comendo se estiver de carro (Otimo custo beneficio).",No aspect,
"Todos os funcionários que trabalham na Recepção, no Serviço de Quarto, no Bar e na Sala do Café da Manhã foram extremamente cordiais e atenciosos comigo e com minha mulher.",serviço de quarto,1.0
Recomendo o quarto com vista para o parque.,quarto,1.0
"Boa localização com bares e restaurantes, além de uma feirinha e uma loja de queijos próximas.",localização,1.0
O hotel é agradável e permite uma estadia com boa relação preço/conforto.,hotel,1.0
Ótimo custo-benefício em se tratando de NY.,custo-benefício,1.0
Perto ara andar apé para os principais pontos turísticos e perto de estações de metrô.,No aspect,
"Os melhores quartos estão na torre 2 que foi reformada, mas ainda continua com móveis pesados.",móveis,-1.0
"O quarto é tudo de bom, banheiro todo branquinho, super limpo.",quarto,1.0
"Apesar de estar a poucas quadras do hotel, se você está levando muita bagagem e pretende chegar de metro, se prepare para uma ladeira considerável.",No aspect,
"Quarto bem espaçoso, arrumado, banheiro bem limpo.",quarto,1.0
"O breakfast é somente café , pão, manteiga , suco, salada de frutas !!!! Just it !",No aspect,
"E o café da manhã deixa muito a desejar, pães e croissants frios e dormidos, pouca variedade de alimentos, não recomendo pagar pelo café da manhã, tome-o na rua!",café da manhã,-1.0
Metro na 29 e na 34 para qualquer lugar que queira.,No aspect,
Cuidou bem das várias encomendas à Amazon que fiz e que haviam sido entregues durante a semana à concièrge.,No aspect,
"Quarto com um espaço bom, cama confortável, limpissimo e um chuveiro SPA com jatos de agua de todos os lados até massageador nas costas.",chuveiro,1.0
Ficamos no Cassa Hotel de 14 a 19 de abril de 2013.,hotel,1.0
Recomendado!,No aspect,
"Atendimento rápido e cordial, quarto confortável, banheiro grande com a parte de banho separada da bacia sanitária.",quarto,1.0
Staff gentil.,No aspect,
"Lojas de grife, lojas menos caras, restaurantes de todos os tipos, muita gente bonita andando prá lá e prá cá, dia e noite.",No aspect,
"Preço bom, café da manhã deliciosoooo, atendimento de primeiraaaa, quartos perfeitamente limpos, decoração impecavel, camas deliciosasss, localização fantastica com 2 estações de metro pertinho, monoprix na esquina, mercadinhos, restaurante italiano, padarias maravilhosas, AMEIIIIIII",atendimento,1.0
o quarto é um pouco pequeno mas tem tudo !banheiro com ducha e agua bem quente !cafè da manha incluido.,ducha,1.0
"Hotel muito bem localizado numa rua bem tranquila, mas perto da agitação da Rue de La Huchete com seus restaurantes e casas noturnas.",hotel,1.0
Staff atencioso e todos falam ingles.,No aspect,
Perfeito para um banho e uma ótima noite de sono.,No aspect,
Vale a pena!,No aspect,
Não caia na tentação de reservar com café da manhã incluido: é fria !!!!,No aspect,
Gostei mais ou menos.,No aspect,
Fui a negocios e pouco fiquei no hotel.,hotel,0.0
Só secaram o piso...,No aspect,
Também apresenta um ótimo custo/benefício para aqueles que desejam estar bem perto da Times Square.,No aspect,
"Funcionários muito cordiais, limpeza ótima dos quartos e tudo muito prático e conveniente.... ficarei lá novamente... ótimo custo-benefício em Manhattan.",custo-benefício,1.0
NUNCA FIQUEM NESSE HOTEL!!,No aspect,
Banheiro idem.,No aspect,
"Quartos impecaveis, mesmo tendo muitos fumantes no hotel, nao se sentia cheiro de fumaça nos quartos.",quarto,1.0
"O cadeeaux com lanchinho e agua nos foi util, mas ofereceria uma garrafa por dia por quarto e nao um kit padrao de 2 garrafas.",quarto,0.0
Demora para esquentar a água do chuveiro e torneiras.,torneira,-1.0
"Hotel para pernoite, quartos antigos porém a limpeza é boa.",hotel,0.0
TV´s maiores nos quartos seriam bem vindas.,tv,-1.0
Hotel legal p/ficar por um curto período de tempo.,hotel,1.0
"DEificuldade de banho pelo pequeno espaço do banheiro,altura e caidaq da parede não permitia tomar banho em pé dificultando o mesmo.",No aspect,
"Internet wifi disponível em todo o hotel, fantástico.",internet,1.0
"O quarto é bem simples, peguei o hotel em reformas mas nao me atrapalhou muito.",hotel,0.0
"Apesar de estar no centrão de Paris, a área do hotel é segura, com bares, restaurantes, shopping e metrô por perto.",shopping,0.0
"Quarto muito confortável, limpo e bem decorado e bem mobiliado.",No aspect,
"O café da manhã é bom, mas simples e sempre o mesmo.",café da manhã,1.0
"Está a poucos quarteirões da Estação Rodoviária, Hospital Santa Casa, Usina do Gasômetro, Universidades, Praça da Alfandega, Shopping Rua da Praia, Parque Farroupilha, Palácio Piratini, Tribunal de Contas, Museu do MARGS, Teatro da OSPA e outros pontos de interesse.",teatro,0.0
Custo benefício ótimo,No aspect,
Hotel com péssimo serviço de limpeza e arrumação dos quartos.,quarto,-1.0
"Destaco a delicadeza e eficiência das funcionárias Run Run, Rita (que falava português) e Carolina (uma brasileira muito gentil do restaurante), Confortável.",No aspect,
  -Recepção atenciosa;,recepção,1.0
"O hotel é muito bem localizado, limpo, recepcionistas solicitos e atenciosos; os quartos pequenos, porém, nada menor do que o esperado em Paris.",quarto,1.0
"O quarto muito confortável com cama king, amplo com um pequeno sofá, mesa de trabalho com todo tipo de conexão para computadores, banheiro enorme e com banheira separada do chuveiro.",quarto,1.0
"O hotel é ENORME, como todos em L.V.",hotel,1.0
A equipe foi atenciosa.,No aspect,
"Staffs muito simpáticos, principalmente Patrícia.",No aspect,
"O serviço também é excelente, funcionários simpáticos e quartos reformados no estilo parisiense de ser.",quarto,1.0
"Você pode ate não ser muito bom de redação, mas se sentirá mais próximo da literatura hospedando-se onde Gabriel Garcia Marques escreveu uma de suas grandes obras.",No aspect,
"Muito próximo a Gare Montparnasse, o que facilita o deslocamento a qualquer parte de Paris, ou até mesmo para os arredores, além disto há uma estação de metro também próxima (Pasteur).",No aspect,
A vista do meu quarto foi perfeita.,quarto,1.0
"É um apart hotel, por isso o serviço de quarto existe uma vez por semana ou se você chamar.",serviço de quarto,0.0
Com certeza volatria e recomendo a todos.,No aspect,
Mas ótimos colchões e roupas de cama.,No aspect,
"O Hotel é bastante agradável, muito bem localizado e os funcionários muito amigáveis e pacientes.",funcionários,1.0
"Preço um pouco elevado, mas dentro dos padrões normais para NY, e principalmente por sua localização privilegiada.",preço,-1.0
"Estação do metrô na frente do hotel (mesmo), Monoprix, Mc Donalds, farmácia, cafés e restaurante muito perto.",hotel,1.0
Não contratei o café da manhã do hotel.,café da manhã,0.0
"Nós ainda demos a sorte de termos vista para a Torre, foi muito legal!!",No aspect,
As toalhas são ásperas e a limpeza deixa a desejar.,toalha,-1.0
Tem internet grátis.,internet,1.0
Não é bom para quem é alérgico.,No aspect,
"Hotel muito bem localizado, apenas alguns metros da Torre Eiffel.",hotel,1.0
a internet estava com defeito e nao funcionou e os funcionarios nao sabiam falar espanhol.....nenhum deles!!! absurdo isso!!,internet,-1.0
"O hotel Comfort Muffetard é aconchegante, a localização excelente, ruas românticas, cheias de restaurantes e cafés, lojas de vinhos, queijos, mercados, tudo acessível.",localização,1.0
Levando em consideração o custo benefício...recomendo!!,No aspect,
"Room Tip: É melhor conseguir os apartamentos até no máximo o trigésimo sexto, nesta caso, todos os elevadores...",No aspect,
Ficamos no 407 e 507 que sao virados para o inetrior.,No aspect,
"Nesse hotel não há serviço de quarto,nem para retirar lixo!",quarto,0.0
"E que salva é a localização, do ladinho da Notre-Dame e pertinho de uma estação de metro.",localização,1.0
Me hospedarei no Cadran uma terceira vez com certeza.,No aspect,
Os recepcionistas sao solicitos.,No aspect,
"Ficamos hospedamos 4 dias, o hotel é muito bem conservado, possui uma excelente localização, preço muito bom, amplo estacionamento, quarto super amplo e cama confortável.",cama,1.0
Quarto bom.,quarto,1.0
"A localização é agradável, cafés, mercadinho, farmácia, Starbucks e Sephora por perto.",localização,1.0
"Eu e minha esposa estamos muitos satisfeitos com o Hotel Chandler por diversos motivos: Ótima localização, próximo ao Empire State e Broadway; atenção de todos funcionários, sem distinção, em todo o período; quarto muito aconchegante, com chuveiro excelente e itens de conforto de qualidade; limpeza e arrumação dos quartos; custo-benefício insuperável.",chuveiro,1.0
Os viajantes brasileiros pode estar certos de estarem em um hotel simples porém muito tranquilo.,No aspect,
"Pessoal da recepcao muito atencioso,educados e prestativos",No aspect,
WIFI gratuita.,No aspect,
"Amplo quarto, excelentes camas e uma enorme televisão de plasma, muito limpo e organizado.",televisão,1.0
Café da manhã um pouco caro mas com qualidade.,café da manhã,1.0
"Dá para ir à pé a varios lugares, atrações e lojas.",No aspect,
Internet wireless tbm funcionou legal.,internet,1.0
"O quarto é pequeno, mas ok.",No aspect,
"O hotel é muito bom, os atendentes são educadíssimos e quase todos falam inglês perfeitamente.",hotel,1.0
Tivemos uma série de problemas com este hotel desde o momento da reserva.,hotel,-1.0
"Quanto ao café da manhã, não deu para usufruir pois começava a ser servido somente às 7h e precisamos sair 6h.",café da manhã,0.0
Bateram na porta e minha esposa gritou que tinha alguém dentro do quarto mas mesmo assim sem permissão um funcionário da manutenção do hotel entrou no quarto para pegar um teclado de computado.,hotel,1.0
"O staff é muito amável,o quarto é agradável,embora não muito grande,bom para os padrões de Paris.",quarto,1.0
"Nossa experiencia foi positiva, recomendamos, se quiser gastar pouco e estar em um local estratégico para conhecer Paris.",No aspect,
