inputs,aspects,sentiment
A localização é EXCELENTE no quartier latin..bairro dos restaurantes e lojas...a 2 minutos a pé até o metrô.,localização,1
A localização é EXCELENTE no quartier latin..bairro dos restaurantes e lojas...a 2 minutos a pé até o metrô.,lojas,1
Banheiro ótimo.,No aspect,None
"O staff do hotel muito simpático e atencioso,falam português,inglês e espanhol.",No aspect,None
Recomendo!,No aspect,None
O hotel fica muito bem posicionado ao lado da Champs Elysees mas a rua dele é pequena e tinha uma construção que deixava o aspecto feio.,hotel,0
O hotel fica muito bem posicionado ao lado da Champs Elysees mas a rua dele é pequena e tinha uma construção que deixava o aspecto feio.,rua,-1
"O quarto era bom, sem luxo e tinha aquele chuveiro dentro da banheira que tornava o banho desconfortável.",chuveiro,-1
O café da manhã foi um dos melhores que já vi.,café da manhã,1
O hotel é muito bonito mas o espaço é pequeno pois fica entre dois outros prédios.,No aspect,None
Muita variedade de comidas e muito luxo nas opções.,No aspect,None
Desde a manteiga até as geléias eram de primeira qualidade.,No aspect,None
"É hotel bem na região central de Porto Alegre, ambiente que não é lá um local muito agradável de ficar, mas como era a trabalho e só pra ir dormir, deu.",hotel,0
O café da manhã é bem razoável e atende bem a quem come gluten.,café da manhã,1
"Aliás, a TAM Viagens só tem este hotel conveniado em Porto Alegre - acreditem!",No aspect,None
"No meu caso, eu levava os ovos e eles faziam uma omelete.",No aspect,None
Valeu!,No aspect,None
O hotel é muito bom!,hotel,1
Os quartos não sao grandes mas sao completos e muito limpos.,quarto,1
"A localização é excelente, tem muitos restaurantes ao redor do hotel, alem de ser muito perto do metro.",localização,1
Os dois únicos problemas são que o elevador cabe só duas pessoas e dá para escutar do quarto.,elevador,-1
Tem banheira e internet free.,banheira,1
Tem banheira e internet free.,internet,1
É uma otima opção para casais.,No aspect,None
O valor é bom e tem desconto para reservas pelo booking.com,No aspect,None
Quartos razoáveis com ar condicionado de janela.,quarto,1
Apesar dre alguns comentários positivos sobre a localização eu descordo totalmente.,localização,-1
O ponto é movimentado durante o dia mas a partir das 19:30 as lojas de rua fecham e o local se torna extremamente perigoso.,lojas,0
O ponto é movimentado durante o dia mas a partir das 19:30 as lojas de rua fecham e o local se torna extremamente perigoso.,rua,0
. Eu tive que descer do taxi uns 500m antes do hotel pra poder chegar.,hotel,0
"No mais serviços ok, cardapio poderia melhorar e cafe da manha basico.",serviço,1
Pra quem precisa de silencio absoluto nao vale a pena.,No aspect,None
Outro ponto negativo é o transito no local.,No aspect,None
Quarto do hotel confortavel quando tem cama de casal pq a cama de solteiro é muito pequena.,quarto,1
Quarto do hotel confortavel quando tem cama de casal pq a cama de solteiro é muito pequena.,hotel,-1
Quarto do hotel confortavel quando tem cama de casal pq a cama de solteiro é muito pequena.,casal,0
"Fica bem localizado e durante o dia tem muitas coisas ao redor para aproveitar, lojas, restaurantes, cinema, shopping, Mercado Publico com otimas comidas e a melhor banca de sorvete e salada de frutas.",lojas,0
"Fica bem localizado e durante o dia tem muitas coisas ao redor para aproveitar, lojas, restaurantes, cinema, shopping, Mercado Publico com otimas comidas e a melhor banca de sorvete e salada de frutas.",shopping,0
Apenas para dormir pois no hotel nao tem nada para fazer e a comida nao é gostosa.,No aspect,None
"Hotel pequeno em otima posição perto de tudo, quarto limpo, cama confortavel, preço bom para a area.",hotel,1
"Hotel pequeno em otima posição perto de tudo, quarto limpo, cama confortavel, preço bom para a area.",quarto,1
"Hotel pequeno em otima posição perto de tudo, quarto limpo, cama confortavel, preço bom para a area.",cama,1
"Hotel pequeno em otima posição perto de tudo, quarto limpo, cama confortavel, preço bom para a area.",preço,1
"Perto do metro e Restaurantes ,rua tranquila..",rua,1
o quarto é um pouco pequeno mas tem tudo !banheiro com ducha e agua bem quente !cafè da manha incluido.,ducha,1
Espero voltar.,No aspect,None
O pessoal do hotel muito simpatico e disponivel.,No aspect,None
um hotel bom e barato.,hotel,1
Bom cassino e bons restaurantes.,cassino,1
Os quartos são bons e amplos.,quarto,1
"Para os hóspedes, o acesso à torre é gratuito e tem excelentes opções de diversão lá em cima, além da vista.",No aspect,None
"Mas se estiver sem carro, vai depender de táxi para ir a todos os lugares, o que se torna caro.",No aspect,None
É próximo dos outlets.,No aspect,None
"Da recepção, ao serviço de café, camareiras e serviços gerais, tratamento cordial e atencioso.",recepção,1
"Da recepção, ao serviço de café, camareiras e serviços gerais, tratamento cordial e atencioso.",serviço,1
"Boa localização, próxima ao Metro estação NATION.",localização,1
"Área segura, muitas lojas, boa comida, supermercado, etc.",lojas,1
"Room Tip: Fiquei na suíte júnior, cama de casal e uma de solteiro, tem pia, frigobar, fogão elétrico, microond...",pia,1
Adoramos a receptividade e hospitalidade recebida no Hotel Aviatic.,hotel,1
"Os funcionários são excelentes, muito agradáveis e corteses.",funcionários,1
"Hotel muito aconchegante, limpo e com um delicioso café da manhã.",café da manhã,1
"A localização é ótima e bem central, perto de tudo...",localização,1
Fabiola e família Batista,família,0
Nos auxiliaram em tudo!,No aspect,None
Parabéns ao hotel e obrigado por tudo!!,No aspect,None
Merci.,No aspect,None
"Excelente localização há duas quadras do rockfeller , quarto limpo, ótimas camas.",localização,1
"Excelente localização há duas quadras do rockfeller , quarto limpo, ótimas camas.",quarto,1
"Excelente localização há duas quadras do rockfeller , quarto limpo, ótimas camas.",cama,1
Travesseiros extras se pedir.,travesseiro,1
"Bom atendimento, banheiro pequeno, mas limpissimo.",atendimento,1
Mais de duas pessoas no mesmo quarto: duas camas de casal pequenas tamanho full size.,No aspect,None
Mas ótimos colchões e roupas de cama.,No aspect,None
Ficaria lá sempre!,No aspect,None
"O atendimento foi muito bom, atendentes preparados e sempre pró-ativos.",atendimento,1
O hotel é excelente.,hotel,1
"Quartos muito aconchegantes, espaçosos, camas confortáveis e localização impar.",quarto,1
"Quartos muito aconchegantes, espaçosos, camas confortáveis e localização impar.",cama,1
"Quartos muito aconchegantes, espaçosos, camas confortáveis e localização impar.",localização,1
O que mais gostei foi a qualidade e o conforto dos quartos aliado a localização.,conforto,1
Fica a apenas 1 quadra da estação St Pancras/King Cross.,No aspect,None
Em pouco tempo pode-se estar em qualquer lugar de Londres,No aspect,None
"O hotel em geral é bom, o que achamos ruim foi o tamanho do quarto e do banheiro.",hotel,1
"O hotel em geral é bom, o que achamos ruim foi o tamanho do quarto e do banheiro.",quarto,-1
"Localização ótima, a duas quadras de St Germain.",localização,1
Funcionários atenciosos.,funcionários,1
"Internet free, boa qualidade.",internet,1
"Em se tratando de Paris já esperávamos encontrar um quarto pequeno, mas mesmo assim ficamos decepcionados.",No aspect,None
"Chegamos com duas malas grandes, foi uma dificuldade abri-las.",No aspect,None
Mercados e restaurantes próximos.,No aspect,None
"Equipe atenciosa e quarto luxuoso por ótimo preço, em frente ao maior Shopping de LV, onde fica Macys e Nordstrom.",quarto,1
"Os quartos são muito luxuosos e a vista e boa tanto nos quartos da frente quanto do fundo, o pessoal da recepção e muito cortes, eles te facilitam a compra de shows, alugueis de carros e passeios, tudo entregue no quarto",recepção,1
Também fica perto do outlet Sul e pode-se ir a pé para a avenida principal de LV.,No aspect,None
Fiquei neste hotel com minha mãe em agosto de 2012.,hotel,1
"O atendimento é ótimo, a cama do quarto é super confortável, o banheiro é bem higienizado e o café da manhã não é um banquete mas tem rosquinhas, café, sucos, frutas, torradas...",atendimento,1
"O atendimento é ótimo, a cama do quarto é super confortável, o banheiro é bem higienizado e o café da manhã não é um banquete mas tem rosquinhas, café, sucos, frutas, torradas...",cama,1
Tem ar-condiconado e a internet wireless funcionou bem.,internet,1
"É extremamente bem localizado, na esquina do coração da Times Square.",No aspect,None
Não tem frigobar mas possui máquinas de gelo e de refrigerante/água.,No aspect,None
"Enfim, recomendo a todos!",No aspect,None
Hotel muito bom a um preço razoável.,No aspect,None
"O quarto é pequeno, não fica próximo de nenhum ponto turístico importante, não é um hotel de luxo.",quarto,-1
"No entanto, é tudo muito limpo, os funcionários são cordiais e prestativos e o hotel em geral é muito agradável.",funcionários,1
"Hotel em manhatan, por esse preço e com essa qualidade é dificil.",preço,1
"Fica próximo de várias estacoes de metro, tem vários restaurantes e cafés nas quadras próximas.",No aspect,None
"E, por fim, fica a meio caminho tanto do lado sul quanto do lado norte da ilha.",No aspect,None
"Hotel com ótima localização, conta com transfer aeroporto-hotel-aeroporto, porém o quarto é muito pequeno e mal cuidado.",hotel,0
"Hotel com ótima localização, conta com transfer aeroporto-hotel-aeroporto, porém o quarto é muito pequeno e mal cuidado.",localização,1
"Hotel com ótima localização, conta com transfer aeroporto-hotel-aeroporto, porém o quarto é muito pequeno e mal cuidado.",aeroporto,0
"Hotel com ótima localização, conta com transfer aeroporto-hotel-aeroporto, porém o quarto é muito pequeno e mal cuidado.",quarto,-1
"Cama estava arrumada, porém não trocaram os lençóis, pois haviam cabelos no mesmo.",No aspect,None
"Outro problema é acústica do hotel, quarto extremamente barulhento.",No aspect,None
"Aconselho procurar outros hotéis e deixar esse como última alternativa, ou então a hospedagem deve ser unicamente baseada na proximidade do aeroporto.",No aspect,None
Cobram muito caro pelo que oferecem.,No aspect,None
"Hotel muito bom, com ótima localização próximo a vários pontos de interesse, podendo ser feito a pé ...Torre Eiffel, louvre, notre-dame entre outros.",hotel,1
"Hotel muito bom, com ótima localização próximo a vários pontos de interesse, podendo ser feito a pé ...Torre Eiffel, louvre, notre-dame entre outros.",localização,1
Perfeito para o lazer e turismo.,No aspect,None
"Aos brasileiros uma dica: procurem pelo recepcionista Sr. Ernesto (Cubano) Que fala um português muito bom, atencioso e simpático que nos ajudou muito, já que os outros atendentes falam apenas o francês e um Inglês meio fraco.",No aspect,None
O hotel é muito agradável.,hotel,1
Os quartos são muito limpos e os móveis são novos.,móveis,1
A localização é boa e muito próximo a estação de metrô.,localização,1
"No entanto, os quartos são muito pequenos, o que não chega a ser um problema, tendo em vista que quem visita NY não vai passar o dia no hotel, só precisa de uma boa cama para dormir.",No aspect,None
O hotel é o pior que já fiquei nos últimos anos.,hotel,-1
O hotel passa por reformas e tem fios soltos pelo corredor.,corredor,-1
Se tivesse uma avaliação pior que horrível eu atribuiri.,No aspect,None
"O hotel é muito sujo,só fiquei no hotel porque cheguei em porto alegre as 23:00 e não consegui nenhum outro hotel para mudar.",No aspect,None
"Achei uma barata morta no box do banheiro, e por sinal estava a muito tempo lá, já estava até grudada no chão e a marca dela no piso.",No aspect,None
"O carpet era nojeto,empoeirado, fedorento, encardido, etc.",No aspect,None
