inputs;aspects;sentiment
Muito caro considerando o tamanho do quarto (são muito pequenos) e os serviços prestados. Dificuldade em utilizar o pequeno elevador. O único ponto positivo é a localização em frente à estação do metrô Bir-Hakeim, e existem muitas localizações melhores.;elevador;1
Fui com um grupo da faculdade (saímos de SM sábado às 5:00 pra chegar a tempo de assistir uma palestra que começava às 10:00) e chegamos no hotel às 17:30 depois de termos feito uma visita técnica nos pontos turísticos de POA. Até aí tudo bem até o momento em que minha colega de quarto resolveu tomar banho: água GÉLIDA e com pouquíssima pressão, sendo que em menos de 5 minutos a água acabava. Não foi só no nosso andar em TODO O HOTEL foi assim. Achei uma tremenda falta de consideração para com o hóspede um banho morno é o mínimo que um hotel deve proporcionar ao hóspede. Se parou por aí? Não papeis de parede MANCHADOS e DESCOLANDO... Tudo bem... A questão da água tinha uma explicação: faltou água no centro. Mas não é possível que o hotel não tenha água quente no reservatório...O café da manhã foi bom até, se as frutas não estivessem velhas e murchas E tinha muito suco de laranja no açúcar.;hotel;0
Não ligo tanto para luxo, no entanto já fui a hostels fuleiros que eram melhores que o hotel. A parte interna da portaria você vê e até pensa que é um hotel razoavel, mas o banheiro é deplorável. O quarto tem um aspecto de bem velho também, ficando com receio se a higiene do local é feita devido ao descuido com essas outras coisas. Os funcionários são atenciosos, mas realmente o hotel é bem fraco. Não volto, pois o preço nao é tão mais barato que os demais. Localização ok.;quarto;1
Na verdade é um motel. Chegamos a noite e o estacionamento que havia sido prometido pelo booking que seria próximo era há quase dois quarteirões entrando numas ruas esquisitas com boates, garotas de programa e malandros pela rua. Ao chegar não nos ajudaram com as malas, eu (mulher) tive que subir vários degraus sozinha com inumeras malas, só havia uma moça na recepção quem nem sabia onde era o estacionamento, foi preciso um cliente explicar. O quarto era minúsculo, as toalhas surradas, no banheiro havia barata, o sabonete tinha cheiro de sabão e passamos a noite com medo pois havia transitado de pessoas durante a madrugada e de manhã fomos acordados com um som desagradável de uma boate. O café da manhã foi triste, o bolo de chocolate duro, os salgados com cara de ontem e frio. Enfim não recomendo.;motel;-1
Esta foi a terceira vez que nos hospedamos neste hotel, novamente fomos extremamente bem recebidos pela equipe do hotel, especialmente a gerente Patricia e o Sr Jorge Sousa, sempre solícitos com nossas necessidades, que nao são poucas quando se viaja com uma criança de 3 anos e outra de 1, os quartos são pequenos, porém limpos e aconchegantes, o Cafe da manha e simples, mas de extrema qualidade e a localização perfeita, para nos, a melhor de paris, voltaremos com certeza.;hotel;1
O melhor desse hotel foi a excelente vista do nosso quarto pra Torre Eiffel. Os quartos são funcionais e limpos. O café da manhã não é bom, tem poucas opções, ficamos cinco dias no terceiro não conseguiamos mais comer as mesmas coisas. A localização é boa por ser próximo de duas estações.  Room Tip: Solicitar vista pra Torre Eiffel.;café da manhã;1
Já me hospedei várias vezes no Victoria Chatelet e sempre pelo mesmo motivo. É a melhor localização de Paris. Os funcionários, simpáticos e atenciosos se esforçam para ajudar.  Ocorre que os quartos estão em condições lastimáveis. Cortinas velhas e sujas, papel de parede rasgados, quartos escuros e com pouca ventilação, cadeiras da sala do café da manhã furadas e com a palha rasgada. Definitivamente vou procurar uma alternativa para me hospedar caso o Hotel não reforme os seus quartos e dependências.;café da manhã;-1
o hotel oferece serviço básico, quarto simples, um ar condicionado bom, banheiro grande e tv com poucos canais. se vc não procura nada muito glamuroso, vai ficar satisfeito. o preço é bom. durante a semana é mais barato ainda (pagamos 49 dólares) numa segunda feira. é um pouco longe dos melhores hotéis da Stip, mas se vc estiver de carro, não há problema algum nisso, já que vc pode parar de graça em qq um dos hotéis localizados na avenida (self parking);serviço;-1
O hotel correspondeu totalmente às minhas expectativas. Ótima localização, quarto enorme, espaçoso e em perfeitas condições. As paredes de vidro são ótimas, proporcionando uma vista ainda melhor. Atendimento excelente, desde a recepção até o bar do cassino. O quarto no 63º andar proporciona uma vista perfeita da Strip. Perfeito! Não dá vontade de ir embora. Room Tip: Os apartamentos com vista para a Strip são uma boa pedida. O isolamento acústico é perfeito. Andares...;atendimento;1
Achei que os hoteis IBIS mantivessem um mesmo padrão mas não foi o que vi no neste hotel. As toalhas de banho parecem pano de chão, não há tolha de rosto, não há secador. O serviço do hotel/atendimento é ruim. Solicitamos o serviço despertador pois o vôo de volta ao Brasil era muito cedo mas não adiantou pois o recepcionista esqueceu!! O elevador quebra com frequência. Já ficamos em outro hotel IBIS próximo a região da Galeria Lafayete e foi muito diferente!;elevador;-1
O hotel apesar de ser simples,é muito bom,principalmente por sua licalização,fica próximo de vários pontos turisticos,pois se encontro na região historica da cidade,o que torna uma região com um ambiente bastanre agrádavel. Os funcionários tambem nos recebem muito bem,ótima recepção!;recepção;0
Hotel recém inaugurado, portanto tudo novinho em folha, atendimento cordial, apartamentos amplos,bom café da manhã e o melhor e mais dfícil de se encontrar atualmente no Brasil: preço justo. O ponto negativo, que pode ser positivo dependendo do ponto de vista, é a localização, próximo ao Shopping Total e a rodoviária. Ou seja, não é um lugar para passear a  pé, mas no Shopping Total tem praça de alimentação,que é útil já que o hotel não tem room service, com boas lanchonetes e alguns bons restaurantes. Não é tão distante da Calçada da Fama, que é um dos points da cidade. RECOMENDO e voltarei.;localização;0
O hotel é muito simples, é muito barato e acho que pra quem quer economizar é valido. Só fiquei duas noites e paguei menos de R$50,00 a diária.  O quarto era grande, mas o banheiro era pequeno e feio. Era tudo limpo, os corredores do hotel e elevadores eram novos e arrumados.  Se quer um hotel de luxo, pague pelo luxo. Este é um hotel muito simples, com preço de hotel simples.;corredor;1
Vi o hotel pelo site e pela Montreal(plano de hospedagens) e parecia um bom lugar. Existe um ponto forte no hotel, o quarto é branco e razoável. Mas a localização é horrível mesmo, assustadora, prostitutas usam o hotel para receber os clientes e etc. Fiquei um dia, porque ja tinha chegado tarde, paguei no show feliz. Hospedem-se na cidade baixa ou no bairro moinhos de vento, o preço é quase igual e a qualidade muito diferente.;quarto;0
"amei!!! fui muito feliz na escolha do hotel. Tem excelente localização (perto de todo o centro comercial e de atrações para crianças e adultos se divertirem); os hóspedes são bem selecionados (educados e silenciosos); e seus funcionários são educados e prestativos. Fiquei em um andar alto, ouvi um pouco de barulho, mas não existe silêncio total em NYC, certo? Vale o preço.";hotel;1
As fotos não condizem com o que eu encontrei lá. o banheiro é muuuito velho, a torneira quando aberta fazia um barulho que mais parecia um trem chegando, papel de parede do quarto rasgado, o café da manhã bem mais ou menos, enquanto comíamos a mulher começou a resmungar, desligar o ar condicionado, televisão, e retirar a comida, uma falta de respeito, não recomendo.;torneira;1
Fiquei no Pod 51 em NYC em maio de 2012. Foi um hotel com menor custo que encontrei em NYC, que fosse limpo e bem localizado. O banheiro foi compartilhado, estava sempre limpo e não tinha filas. Sempre que precisava estava vazio e limpo. O cafe da manha era mt bom, assim como atendimento do bar. A recepção de madrugada era pessima. Pedi para me acordarem para pegar o aviao e não fizeram. Estava esperando o transfer para aeroporto e um cara, q trabalhava no hotel me perguntou o q estava fazendo ali. Falei q estava esperando o transfer e ele perguntou qual era meu quarto. Acho q ele pensou e não fosse hospede. Foi grosso e bem antipatico. Respondi que era hospede, q tinha acabado de fazer o check out e estava esperando para ir embora. Respondi no mesmo tom q ele. Ele pediu desculpas e saiu. A moça da recepçao viu e nao fez nada! Qd cheguei o cara da recepçao falou q havia chegado bem antes da hora do check in, e eu respondi: eu avisei isso na hora da reserva. Enfim, depois de umas 2 hrs consegui entrar no quarto, q era pequeno, mas agradavel. voltaria pelo preço, mas pensaria desse pessimo serviço de recepção.;recepção;-1
Muito legal, quartos grandes e sempre estavam organizados qdo voltavamos. Todos tem carpete, nao gosto muito mas enfim... sobrevivi. Procure a caça niquel do Magico de Oz, eh muiiiiiiiito bom e divertido. Ganhei o suficiente pra pagar minha estadia em Vegas. A localizacao eh otima, vc pode sair a noite a pé sem medo.;carpete;0
Hotel fica muito próximo ao arco do triunfo e a apenas uns 200 metros da estação de metrô.    A gerente do Hotel é muito simpatica e esta sempre de bom humor, muito prestativa e sempre pronta a responder suas perguntas e a ajudar.    Os quartos são pequenos (pelo que fiquei sabendo, em Paris tudo é assim), tem bom café da manhã, mas não serve almoço e nem jantar, mas não é problema, na própria av carnot vc encontra restaurantes dos mais variados;hotel;0
Me colocaram num quarto standard ao invés do executivo, o qual paguei por ele. A justificativa é que como atrasado devido ao meu voo, colocaram outra pessoa... isso existe?! Desrespeito total ao consumidor. Sem duvida alguma, um dos piores hotéis que já me hospedei. Cafe da manha com poucas opções e frio. Elevador velho, banheiro do quarto horrível, quarto com infiltrações e insetos. Nao vale metade do preço. Nao se hospedem neste local sem estrutura!;quarto;-1
A localização do hotel é imbatível, basta atravessar a rua para estar no portão de entrada da Disney. O hotel é muito familiar, o quarto muito confortável, limpo e espaçoso. Café da manhã fornecido no restaurante ao lado do hotel, não conta com boa reposição. Se você chega próximo do horário de acabar o café, quase não encontra nada.;horário;1
Passei alguns dias no The Jewel  e indico para qualquer pessoa esse hotel. Localização ótima, serviço impecável. Sempre que chegávamos da rua o quarto estava com um cheirinho de limpeza super agradável. Funcionários extremamentes simpáticos e dispostos a ajudar. Quarto de bom tamanho e chuveiro sem ser estilo americano ( sem aquelas banheiras). De longe o melhor hotel que já fiquei.;chuveiro;1
Hotel imundo quarto ridiculamente pequeno e imundo² os pedreiros eram barulhentos e faziam algazarra o tempo inteiro LIXO EM BAIXO DA CAMA (RESTOS DE PÃO E BISCOITO) Banheiro imundo, vista ridícula... Talvez a única coisa que salve são os recepcionistas. Para um estabelecimento pífio desse laia, os preços cobrados se tornam uma fortuna, um barato que sai caro.. deveria ser cobrado no máximo R$ 10,00 pois até Motéis Baratos são mais confortáveis, menos sujos e menos feios. Não fiquei nem 3 horas hospedado naquela espelunca, graças a deus achei um hotel descente. bonito, confortável e com um preço HONESTO. Pagar 89/109 reais numa porcaria daquela? Economize o seu dinheiro e vá para um motel, durma no carro ou mesmo, se estiver duro, durma na praça, pois, com certeza a relação custo-benefício será mais honesta e fidedigna.;hotel;0
