inputs;aspects;start_position;end_position
Quarto espaçoso, extremamente confortável e bem decorado dentro de sua linha tradicional ( ficamos numa suíte no 22o andar) com uma maravilhosa vista do Central Park.  Banheiro com o melhor espelho para maquiagem que já vi, igualmente espaçoso e com amenities delicados e de boa qualidade.  Chuveiro muito bom.  Closet espaçoso, vale ressaltar a presença de tábua de passar e ferro a vapor.  Destacaria o excelente atendimento no bar, onde estivemos por duas vezes.;chuveiro;291;299
Otimo hotel com equipe educada e bem treinada. Alguns ate arriscam o espanhol pra ajudar.  Os quartos bem limpos e confortaveis. So nao gostei da divisão do banheiro/quarto, que é apenas por uma cortina translucida. Faltaria privacidade se for com mais de uma pessoa.  Otima localizaçao. Em frente tem CVS 24h. e fica perto da Times Square e de estaçoes de metro.;cortina;195;202
O hotel Crystal, além de muito bem localizado - ao lado do Café de Flore, em St. Germain des Prés - conta com um serviço correto e atencioso por parte dos funcionários. O quarto em que ficamos, embora pequeno - uns 30 metros quadrados - atendeu bem nossas espectativas. Camas confortáveis, boa limpeza, bem silencioso.;cama;270;274
"O quarto é pequeno mas o espaço está bem aproveitado. O atendimento foi excelente; a limpeza igualmente boa. A localização é que não é perfeita porque obriga a uns 15min de metro para se chegar ao centro de Paris mas de resto fiquei com boa impressão. Pelo preço e tendo em conta que é um espaço apenas para dormir e recuperar energias para os dias de caminhadas que se seguem, está bom!  P.S: o pequeno-almoço no hotel é uma mais valia!!";almoço;404;410
Estive com minha familia por 8 dias e posso dizer que adoramos tudo, conforto do quarto (pequeno), atendimento cordial do staff, grande localização. Apenas não gostamos da política de cobrar us$ 100,00 por pacote recebido para hospedes. Talvez por este motivo eu troque de hotel em minha próxima estada em NY.;quarto;81;87
Fui a negocios e pouco fiquei no hotel. É relativamente bem localizado, porem com quartos bem simples e antigos. Os apartamentos possuem cama, cozinha e banheiro. A limpeza e o serviço definitivamente não são pontos fortes. No geral, as impressōes não são das melhores.;quarto;82;88
Este hotel fica em uma zona boêmia de Paris O quarto que ficamos localizava-se no sotão do hotel e uma de suas paredes era inclinada causando transtorno, pois batemos a cabeça várias vezes. O café da manhã era para quem acordava primeiro, pois não havia reposição de alimentos como pães e frios. Não recomendo para famílias;família;315;322
o excelente atendimento logo na chegada, todos muitos atenciosos e simpaticos. Excelente localização, tem tudo ao seu redor como a Time Square, Teatro da Broadway, 5ª Ave., Bares e restaurantes. Para o Central parque fomos andando pela 6ª Ave. Como para varios outros lugares. O hotel tem um design bem legal e os funcionários são muito gentis e prestativos. Adorei o local e com certeza recomendo.;atendimento;12;23
Não tão distante, já que o onibus que passa em frente ao metro, Gare de Lyon, Notre Dame e perto da Champs Elysees dá pra pegar e deixar na porta do hotel. Custo benefício excelente e uma equipe educada disposta a ajudar. Fui surpreendido quando o funcionário( faço questão de deixar registrado, Danny) nos atendeu em português e foi super solicito com algumas dúvidas e pedidos. Shopping logo ao lado com boas lojas como supermercado carrefour. RECOMENDO!;shopping;380;388
Bem localizado, atendimento correto e preço justo. Os quartos amplos, ficamos em 4 em um quarto e não ficamos nada apertados. farmácia, táxi, restaurante, pontos turísticos , tudo perto. na primeira noite saímos a caminhar e encontramos na primeira esquina um maravilhoso restaurante. Vai a pé a Grande Central , a 5 avenida, ao central park, rockefeller center. Repetiria este hotel em próxima passagem po NYC.;hotel;378;383
Apesar na baita localização - muito próximo a Estação Rodoviária (Trem e Ônibus) o Hotel é terrível. Péssimas instalações, tanto de quarto, como de infraestrutura. Lá tudo é baixo, tem que se andar praticamente abaixado. Não há elevador e o Hotel começa a partir do 2º pavimento do prédio, logo escadas. Não me arrisquei no café da manhã, acredito que também não seja dos melhores.;localização;16;27
Muito bom hotel, banho gostoso ao final de um dia de passeios, cama com ótimo colchão, roupa de cama legal, o café da manhã delicioso, funcionários sempre muito gentis e pacientes com nossa dificuldade com o idioma, além de ter mercado, metrô, restaurantes próximos.  Só não o classifico como excelente por achar um pouco distante dos principais pontos turísticos, para chegarmos só com uma boa caminhada ou outro meio de transporte, se estivesse um pouco mais perto seria simplesmente perfeito!!!!;cama;63;67
Me hospedei la no ano passado e nao volto nunca mais! Tinha barata na cozinha e o mais nojento na minha opiniao foi ter encontrado cabelo nos lençois. E nao foi uma vez so. Foram varias vezes. Reclamei e ninguem fez nada a respeito. Fora que, por ser um hotel residencia tem hospede que fuma no quarto, no corredor, etc...e nao tem o que fazer.  La nao da para ficar!!!!!;cozinha;70;77
O hotel é longe de tudo, os banheiros sao compartilhados no corredor, sujo e feridos. Os quartos tem bichos. O serviço é péssimo. Fujam se nao quiserem voltar toda mordida por insetos, se nao quiserem usar banheiros imundos. Existem inúmeros outros hoteis mais perto do centro e mais limpos. Nunca mais.;hotel;2;7
Estive hospedada com minha família e gostamos muito, especialmente do atendimento cordial dos empregados. O hotel tem uma ótima localização e vale muito a pena na relação custo/benefício. Recomendo o hotel para quem quer conhecer a cidade caminhando. Por estar localizado em uma avenida muito movimentada, ficamos em um quarto de frente para ela, apenas um pouco barulhento, mas nada que prejudicasse o sono.;hotel;108;113
O hotel fica bem no centro é ótimo de dia pois está próximo de lojas, restaurantes, farmácias, mercado municipal, camelodromo. Mas a noite é um deserto, sair sozinho nem pensar. Os quartos são de carpete de Madeira, muito pequenos, alguns ou entra você primeiro ou a sua mala, o box minúsculo também. Café da manhã é muito bom e a limpeza e roupas de cama são muito boas;farmácia;84;92
Hotel super chamoso e bem localizado. Rua tranquila, metro próximo 01 quadra. Atendimento de primeira. Há duas recepcionistas brasileiras e o gerente do hotel é super atencioso e tenta fazer o máximo para vc sair com a melhor impressão.  Room Tip: Peça pela Junior suite, super espaçosa e charmosa, ótima cama.;hotel;0;5
Eu e meu marido ficamos neste hotel em janeiro/2012 .Os quarto era muito bom,limpo e organizado.Banheiro ótimo.A localização é EXCELENTE no quartier latin..bairro dos restaurantes e lojas...a 2 minutos a pé até o metrô.O staff do hotel muito simpático e atencioso,falam português,inglês e espanhol.Recomendo!;lojas;182;187
Amei este hotel, a decoração é linda, o quarto muito confortável.Localização muito boa para o que eu precisava!A equipe foi atenciosa. O café da manhã é bom e os funcionários do restaurante atenciosos.  A limpeza realmente chama a atenção pelo cuidado.  Recomendo, e na próxima viagem voltarei ao Le Littre.;quarto;40;46
Estivemos no Bellagio em lua de mel, o quarto foi virado para a fonte, inesquecível.  Sim, tem muita gente a visitar o hotel, mas já era de se esperar.  Serviço é cinco estrelas de uma atenção nunca vista.  Mesmo com 4000 quartos, tratam as pessoas com a maior das atenções.  Room Tip: Andar alto virado para a fonte, é sem duvida uma experiência inesquecível.;hotel;119;124
o excelente atendimento logo na chegada, todos muitos atenciosos e simpaticos. Excelente localização, tem tudo ao seu redor como a Time Square, Teatro da Broadway, 5ª Ave., Bares e restaurantes. Para o Central parque fomos andando pela 6ª Ave. Como para varios outros lugares. O hotel tem um design bem legal e os funcionários são muito gentis e prestativos. Adorei o local e com certeza recomendo.;teatro;144;150
Excelente localização! Pertissimo da times square e dos teatros, sem ficar no meio do movimento. Estação de metrô (várias linhas) há um quarteirão. Staff muito solícito e simpático, quarto e banheiro com excelente apresentação e padrão de limpeza. Aquecedor do quarto um pouco barulhento e não recomendo pagar antecipadamente pelo café da manhã, não é dos melhores e muitas opções ao redor.;café da manhã;331;344
Os quartos são ótimos, grandes, arejados, limpíssimos. Localização previlegiada,perto de metrô, drogaria, boas cafeterias, restaurantes. Pontos turísticos como Time Square, Central Park, Rockefeller Center dá para ir a pé. Linda vista do quarto para a cidade. Cama confortável, colchão não dá nor nas costas, muito bom!!! Me hospedaria nele novamente com certeza!!!;cama;260;264
O hotel fica bem no centro é ótimo de dia pois está próximo de lojas, restaurantes, farmácias, mercado municipal, camelodromo. Mas a noite é um deserto, sair sozinho nem pensar. Os quartos são de carpete de Madeira, muito pequenos, alguns ou entra você primeiro ou a sua mala, o box minúsculo também. Café da manhã é muito bom e a limpeza e roupas de cama são muito boas;hotel;2;7
Quarto espaçoso, extremamente confortável e bem decorado dentro de sua linha tradicional ( ficamos numa suíte no 22o andar) com uma maravilhosa vista do Central Park.  Banheiro com o melhor espelho para maquiagem que já vi, igualmente espaçoso e com amenities delicados e de boa qualidade.  Chuveiro muito bom.  Closet espaçoso, vale ressaltar a presença de tábua de passar e ferro a vapor.  Destacaria o excelente atendimento no bar, onde estivemos por duas vezes.;suíte;104;109
Fiquei uma semana hospedada no Etap Hotel Paris La Villette e realmente a relação custo/benefício é impar. A limpeza, organização e atendimento foram ótimos, assim como o café da manhã, muito completo. Sempre que vou a Paris me hospedo nesta rede e fico muito satisfeita, pois sei que sempre vou encontrar um hotel de qualidade.;limpeza;109;116
Tive em Paris com meu marido e mais alguns amigos e ficamos durante 08 noites nesse hotel. Foi tudo perfeito. As instalações são novas, bem cuidadas, bem decoradas, o café da manhã é maravilhoso, tem recepecionista que fala português, o que ajuda muito, e a localização também e excelente, pois é perto de estações e metro, shoppings, restaurantes e outras atrações. Com certeza recomendo a todos e quando voltar a Paris, vou ficar lá.;localização;258;269
Ótima localização, café farto e delicioso, chuveiro forte, banheiro limpo, cama maravilhosa, limpeza e atendimento nota 10! Só o quarto não é tão espaçoso, o que não foi problema pelo tempo que ficamos no quarto..  Em frente ao hotel há um mercado, onde se pode comprar um sanduíche, fatia de pizza, achocolatado, salada ou doce para um lanchinho noturno.  Vale a pena! Voltaremos, com certeza!;localização;6;17
Fiquei hospenada no hotel em outrubro de 2011. Os funcionários são muito prestativos, o hotél é muito bem localizado, próximo de duas linhas de metro (M12 e M2), além disso há na rua do hotel restaurantes, creperia e um pequeno mercado. Enfim, o quarto é pequeno e o banheiro idem, mas a localização e o bom tratamento faz tudo valer a pena. Recomendo.;rua;179;182
