inputs;aspects;start_position;end_position
Fora que, por ser um hotel residencia tem hospede que fuma no quarto, no corredor, etc...e nao tem o que fazer.;corredor;73;81
Me hospedei la no ano passado e nao volto nunca mais!;No aspect;-1;-1
E nao foi uma vez so.;No aspect;-1;-1
Foram varias vezes.;No aspect;-1;-1
Reclamei e ninguem fez nada a respeito.;No aspect;-1;-1
La nao da para ficar!!!!!;No aspect;-1;-1
Hotel novo confortavel, tudo funcionando, quarto equipado, internet grátis, o quarto dispõe de cabo rj, não funciona wifi no quarto so na entrada, próximo ao metro a linha 14 muito nova estação boa e fácil.;hotel;0;5
Hotel novo confortavel, tudo funcionando, quarto equipado, internet grátis, o quarto dispõe de cabo rj, não funciona wifi no quarto so na entrada, próximo ao metro a linha 14 muito nova estação boa e fácil.;quarto;42;48
Hotel novo confortavel, tudo funcionando, quarto equipado, internet grátis, o quarto dispõe de cabo rj, não funciona wifi no quarto so na entrada, próximo ao metro a linha 14 muito nova estação boa e fácil.;internet;59;67
Room Tip: escolha os apartamentos com a terminação 19/20 são maiores;apartamento;21;32
o hotel dispõe de recepcionista em português.;No aspect;-1;-1
Ótima localização, próximo a uma estação de metrô, bons restaurantes e poucos metros da Notredame.;localização;6;17
Os funcionários são atenciosos e o café da manhã também é bom.;funcionários;3;15
Os funcionários são atenciosos e o café da manhã também é bom.;café da manhã;35;48
O quarto que ficamos era novo e tinha sido renovado recentemente.;quarto;2;8
O elevador do hotel é bem pequeno e o preço também é um pouco salgado, como quase todos hotéis em Paris.;elevador;2;10
O elevador do hotel é bem pequeno e o preço também é um pouco salgado, como quase todos hotéis em Paris.;hotel;14;19
O elevador do hotel é bem pequeno e o preço também é um pouco salgado, como quase todos hotéis em Paris.;preço;38;43
O hotel é super bem localizado,perto de restaurantes,lojas,metro,central park,gran central...;hotel;2;7
O hotel é super bem localizado,perto de restaurantes,lojas,metro,central park,gran central...;lojas;53;58
O apartamento que fiquei era enorme,com sala,quarto ,dois closets e cozinha.;apartamento;2;13
O apartamento que fiquei era enorme,com sala,quarto ,dois closets e cozinha.;quarto;45;51
O café da manhã é fraquíssimo mas como tinha cozinha não me fez falta .;café da manhã;2;15
A recepção foi atenciosa.;recepção;2;10
Fácil de pegar táxi  Room Tip: Escolher os quartos da parte nova do hotel;No aspect;-1;-1
Achei o hotel muito bonito por dentro, o concierge é receptivo e simpático, o café da manhã é muito bom e o quarto no qual fiquei era ótimo.;hotel;8;13
Achei o hotel muito bonito por dentro, o concierge é receptivo e simpático, o café da manhã é muito bom e o quarto no qual fiquei era ótimo.;café da manhã;78;91
Achei o hotel muito bonito por dentro, o concierge é receptivo e simpático, o café da manhã é muito bom e o quarto no qual fiquei era ótimo.;quarto;108;114
Pra quem quer/precisa ficar próximo à Gare du nord, é uma excelente opção, exatamente em frente.;No aspect;-1;-1
Tive a impressão que tudo era novo, o banheiro funcionava bem e me deram um quarto com vista para a estação e a sacre coeur.;No aspect;-1;-1
Realmente o quarto não era grande, mas como estava sozinha isso não foi um problema.;No aspect;-1;-1
Eu certamente retornaria ao hotel e recomendo.;No aspect;-1;-1
O hotel não é luxuoso, os quartos sào de tamanho razoável ( e viajamos com nissa filha de 1ano e9 mesesna época) mas ele tem duas coisas essenciais para nós....a localizaçào e oferecer café da manhã.;café da manhã;185;198
Embora simples, ele ajuda demais e é um diferencial...Mas a localização é perfeita...poder curtir a Times Square depois de um dia agitado e um banho tomado não tem preço.....tbm fica próximo a restaurantes e lojas de conveniências....Mega indico e ficaria lá novamente....;localização;60;71
possui uma localização privilegiada na Strip, como todos em Las Vegas é gigantesco e muito movimentado, principalmente o lobby e cassino.;localização;11;22
possui uma localização privilegiada na Strip, como todos em Las Vegas é gigantesco e muito movimentado, principalmente o lobby e cassino.;cassino;129;136
Serviço perfeito inclusive o recebimento de pacotes e uma menção ao achados e perdidos que retornou-nos um celular perdido.;serviço;0;7
Grandes filas nos restaurantes, lanchonetes e cafés.;No aspect;-1;-1
Estacionamento gratuito e um pouco distante.;No aspect;-1;-1
Uma vista deslumbrante de Paris, da janela/sacada do hotel... em frente o Jardim das Toulleries, a esquerda o Louvre, ao fundo Notre-Dame, a direita o Arco do Triunfo e La Torre!;hotel;53;58
Uma vista deslumbrante de Paris, da janela/sacada do hotel... em frente o Jardim das Toulleries, a esquerda o Louvre, ao fundo Notre-Dame, a direita o Arco do Triunfo e La Torre!;jardim;74;80
O quarto é até modesto, mas não há nada que pague a sensação de ter Paris a seus pés...;No aspect;-1;-1
E a Torre iluminada na noite de lua cheia de París?;No aspect;-1;-1
Inesquecível na companhia de meu amor!!!;No aspect;-1;-1
Room Tip: Só se hospede nos apartamentos com a vista da cidade... senão não terá valido o local.;No aspect;-1;-1
A 4 quadras do Central Park , ótimo lugar para dar uma corrida ou apenas caminhar ... perto de tudo já que estamos em Mahattan ... quartos amplos com mini cozinha e ante sala além da suíte , da esquina se vê o time saquare que fica a umas 10 quadras , dá para conecer muita coisa so na caminhada como os teartos da broadway ... fui;quarto;131;137
A 4 quadras do Central Park , ótimo lugar para dar uma corrida ou apenas caminhar ... perto de tudo já que estamos em Mahattan ... quartos amplos com mini cozinha e ante sala além da suíte , da esquina se vê o time saquare que fica a umas 10 quadras , dá para conecer muita coisa so na caminhada como os teartos da broadway ... fui;cozinha;155;162
A 4 quadras do Central Park , ótimo lugar para dar uma corrida ou apenas caminhar ... perto de tudo já que estamos em Mahattan ... quartos amplos com mini cozinha e ante sala além da suíte , da esquina se vê o time saquare que fica a umas 10 quadras , dá para conecer muita coisa so na caminhada como os teartos da broadway ... fui;suíte;183;188
Room Tip: difícl ter uma boa vista pois está rodeado por prédios , mas os mais altos tem uma vista mais ampla...;No aspect;-1;-1
Hotel correto, serviço simpático e excelente localização, perto do metrô, comércio bacana a dois quarteirões e é claro a algumas quadras da Torre Eiffel e do Sena.;hotel;0;5
Hotel correto, serviço simpático e excelente localização, perto do metrô, comércio bacana a dois quarteirões e é claro a algumas quadras da Torre Eiffel e do Sena.;serviço;15;22
Hotel correto, serviço simpático e excelente localização, perto do metrô, comércio bacana a dois quarteirões e é claro a algumas quadras da Torre Eiffel e do Sena.;localização;45;56
Café da manhã bem gostoso.;café da manhã;0;13
Só achamos inconveniente o tamanho dos quartos.;quarto;39;45
Room Tip: Alguns apartamentos nos andares mais altos tem vista para a torre eiffel.;apartamento;17;28
Realmente bem pequenininho!!!;No aspect;-1;-1
Este foi o pior hotel que já fiquei em minha vida, tem mofos nas paredes, tentaram me por num apartamento abafado no subsolo que fedia a cigarro e é os corredores do hotel são um labirinto, pondo em risco os hóspedes em caso de incêndio.;hotel;16;21
Este foi o pior hotel que já fiquei em minha vida, tem mofos nas paredes, tentaram me por num apartamento abafado no subsolo que fedia a cigarro e é os corredores do hotel são um labirinto, pondo em risco os hóspedes em caso de incêndio.;apartamento;94;105
Este foi o pior hotel que já fiquei em minha vida, tem mofos nas paredes, tentaram me por num apartamento abafado no subsolo que fedia a cigarro e é os corredores do hotel são um labirinto, pondo em risco os hóspedes em caso de incêndio.;corredor;152;160
A localização é ótima, tem tudo muito próximo, shopping e supermercado, entretanto o atendimento do hotel foi péssimo e os quartos além de muito pequenos são muito mal conservados.;localização;2;13
A localização é ótima, tem tudo muito próximo, shopping e supermercado, entretanto o atendimento do hotel foi péssimo e os quartos além de muito pequenos são muito mal conservados.;atendimento;85;96
Eu não recomendo a quem deseja o mínimo de higiene.;No aspect;-1;-1
Excelente localização, quadro de funcionários muito prestativos e alegres.;localização;10;21
Excelente localização, quadro de funcionários muito prestativos e alegres.;funcionários;33;45
Quarto confortável, banheiro limpo e bom tamanho, embora o box seja muito pequeno.;quarto;0;6
O hotel fica em uma rua muito silenciosa, mas menos de 50 metros da avenida que tem estação do metro.;hotel;2;7
Andando devagar você chega em 15 minutos na Torre Eiffel.;No aspect;-1;-1
Apesar do hotel estar em reforma não ocasionou nenhum transtorno.;No aspect;-1;-1
Recomendo a todos!!!;No aspect;-1;-1
É uma escolha sem erro.;No aspect;-1;-1
Bem localizado, quanto amplo e limpo para os padrões de Paris , cama confortável , banheiro limpo , boa ducha , café da manha farto e variado , croassant e queijos nobres a vontade, quarto de malas seguro único ponto negativo que Wi fi não funciona bem no quarto, mas estive por 2 vezes e sempre será uma ótima opção !;cama;64;68
Bem localizado, quanto amplo e limpo para os padrões de Paris , cama confortável , banheiro limpo , boa ducha , café da manha farto e variado , croassant e queijos nobres a vontade, quarto de malas seguro único ponto negativo que Wi fi não funciona bem no quarto, mas estive por 2 vezes e sempre será uma ótima opção !;ducha;104;109
Pretendo voltar!;No aspect;-1;-1
Fiquei hospenada no hotel em outrubro de 2011.;hotel;20;25
Os funcionários são muito prestativos, o hotél é muito bem localizado, próximo de duas linhas de metro (M12 e M2), além disso há na rua do hotel restaurantes, creperia e um pequeno mercado.;funcionários;3;15
Os funcionários são muito prestativos, o hotél é muito bem localizado, próximo de duas linhas de metro (M12 e M2), além disso há na rua do hotel restaurantes, creperia e um pequeno mercado.;rua;132;135
Enfim, o quarto é pequeno e o banheiro idem, mas a localização e o bom tratamento faz tudo valer a pena.;quarto;9;15
Enfim, o quarto é pequeno e o banheiro idem, mas a localização e o bom tratamento faz tudo valer a pena.;localização;51;62
Recomendo.;No aspect;-1;-1
Hotel com bom conforto, cama box, bom chuveiro, frigobar e ar, limpo, localizado no Centro.;hotel;0;5
Hotel com bom conforto, cama box, bom chuveiro, frigobar e ar, limpo, localizado no Centro.;conforto;14;22
Hotel com bom conforto, cama box, bom chuveiro, frigobar e ar, limpo, localizado no Centro.;chuveiro;38;46
Hotel com bom conforto, cama box, bom chuveiro, frigobar e ar, limpo, localizado no Centro.;frigobar;48;56
O apartamento nao é grande, mas bom.;apartamento;2;13
Cafe da manha nada sofisticado, porem bom, suficiente para um bom desjejum.;No aspect;-1;-1
A unica coisa que chamou a atençao foi o valor da diaria que estava salgado para este final de semana em Porto Alegre, em funçao do show da Madona e inauguraçao da Arena do Gremio, havia muita procura na rede hoteleira, aja visto que estava muito dificil conseguir acomodaçoes em POA e com isso os Hoteis subiram o valor da diaria.;No aspect;-1;-1
Neste Mercure os apartamentos são bons sem muita sofisticação mas tudo funciona e é muito limpo.;apartamento;17;28
A localização é excelente a pouca distancia da Champs Elysees e da Torre Eifel.;localização;2;13
Room Tip: Prefera um quarto nos andares mais baixos pois não tem elevador.;quarto;21;27
o bom da rede Accor é que você sabe o que está comprando.;No aspect;-1;-1
Quanto à localização, o hotel fica próximo às catacumbas e ao metro.;localização;9;20
Quanto à localização, o hotel fica próximo às catacumbas e ao metro.;hotel;24;29
Quanto aos serviços, estes são simples e deixam a desejar quanto à qualidade da limpeza, mas tem funcionários atenciosos e prestativos.;funcionários;97;109
Quanto às acomodações, os quartos são pequenos, não possuem ar condicionado, tem uma acústica ruim, pois logo abaixo há uma pizzaria e o vai e vem de motos incomoda bastante, fui em setembro, mesmo não sendo verão, o calor era infernal.;No aspect;-1;-1
O diferencial do hotel e a equipe de atendimento, muito amigáveis e sempre prontos para te socorrer em qualquer circunstancia.;atendimento;37;48
Os quartos são bons e limpos.;quarto;3;9
O hotel fica pertinho da Torre Eiffel e esta a poucas estações de metro da Galeries Lafayette.;No aspect;-1;-1
Em frente, há uma Brasserie (Brasserie de Sablons) que tem um excelente sanduíche de baguete, além de vender refrigerantes, agua, etc, bem mais em conta.;No aspect;-1;-1
Recomendo!;No aspect;-1;-1
Hotel típicamente parisiense, muitissimo bem localizado, lindo, elegante, com ótimo atendimento e por um preço bastante razoável!;hotel;0;5
Hotel típicamente parisiense, muitissimo bem localizado, lindo, elegante, com ótimo atendimento e por um preço bastante razoável!;atendimento;84;95
Hotel típicamente parisiense, muitissimo bem localizado, lindo, elegante, com ótimo atendimento e por um preço bastante razoável!;preço;105;110
